536	37
985	37
1424	37
1805	37
2389	37
2465	37
3188	37
3343	37
4397	37
231	38
724	38
1100	38
1526	38
1962	38
2169	38
2484	38
2778	38
3268	38
3729	38
4004	38
4648	38
430	39
660	39
1295	39
1869	39
2203	39
2512	39
2755	39
3103	39
3364	39
3854	39
4268	39
4726	39
366	40
727	40
998	40
1386	40
1989	40
2730	40
3135	40
3513	40
4010	40
4246	40
4737	40
389	41
1006	41
1462	41
1911	41
2333	41
2742	41
3168	41
3912	41
4199	41
4663	41
4896	41
684	42
946	42
1449	42
1823	42
2177	42
2515	42
2771	42
3150	42
3444	42
3825	42
4241	42
4760	42
406	43
766	43
1222	43
1548	43
1669	43
1932	43
2389	43
2983	43
3375	43
3712	43
4189	43
4735	43
4996	43
407	44
1092	44
1362	44
1573	44
1996	44
2642	44
3252	44
3619	44
3840	44
4482	44
4785	44
444	45
1117	45
1892	45
2566	45
2956	45
3365	45
3894	45
4212	45
4748	45
384	46
1038	46
1588	46
2042	46
2269	46
2770	46
3526	46
3996	46
4453	46
4737	46
565	47
755	47
1579	47
1935	47
2741	47
2986	47
3310	47
3577	47
3853	47
4202	47
4467	47
4916	47
435	48
755	48
1139	48
1477	48
2065	48
2373	48
2907	48
3249	48
4008	48
4389	48
4922	48
415	49
630	49
1036	49
1270	49
1581	49
1924	49
2084	49
2518	49
2970	49
3394	49
3710	49
4298	49
4976	49
584	50
976	50
1474	50
1907	50
2191	50
2544	50
3376	50
3925	50
4755	50
479	51
714	51
916	51
1529	51
1930	51
2350	51
3306	51
3595	51
4301	51
4709	51
4940	51
351	52
788	52
1051	52
1592	52
1950	52
2390	52
2626	52
2920	52
3276	52
3687	52
3903	52
4151	52
4426	52
4958	52
454	53
1052	53
1386	53
1822	53
2185	53
2544	53
2832	53
3178	53
3360	53
3821	53
4041	53
4206	53
4674	53
356	54
608	54
868	54
1187	54
1535	54
2268	54
3331	54
3556	54
3926	54
4215	54
4601	54
4772	54
642	55
1139	55
1405	55
1908	55
2164	55
2410	55
2779	55
3464	55
3687	55
3973	55
4166	55
4672	55
4976	55
379	56
1032	56
1440	56
1717	56
2293	56
2623	56
2807	56
3271	56
3572	56
4087	56
4947	56
384	57
745	57
953	57
1219	57
1600	57
2161	57
2827	57
3269	57
3595	57
3973	57
4383	57
4963	57
866	58
1075	58
1730	58
2239	58
2508	58
2822	58
3195	58
3687	58
4104	58
4427	58
4630	58
4948	58
422	59
690	59
1094	59
1362	59
1553	59
2134	59
2592	59
3843	59
4227	59
4668	59
4990	59
289	60
627	60
1229	60
1636	60
2180	60
2373	60
3290	60
3553	60
4205	60
4694	60
377	61
761	61
1423	61
1553	61
1927	61
2182	61
2751	61
3303	61
3546	61
4451	61
4783	61
400	62
1021	62
1589	62
2079	62
2496	62
2853	62
3588	62
4657	62
392	63
1253	63
1920	63
2526	63
2641	63
3117	63
3354	63
4070	63
4181	63
4406	63
4715	63
1134	64
1455	64
2133	64
2909	64
3837	64
4091	64
4397	64
4893	64
370	65
736	65
1018	65
1376	65
1786	65
1987	65
2513	65
3045	65
3294	65
3572	65
3870	65
4447	65
4805	65
232	66
703	66
1141	66
1483	66
2161	66
2691	66
3033	66
3556	66
3827	66
4286	66
4532	66
4711	66
441	67
967	67
1188	67
1481	67
1930	67
2439	67
2667	67
3068	67
3575	67
3947	67
4221	67
4653	67
4932	67
461	68
844	68
1007	68
1310	68
2484	68
3260	68
3517	68
3841	68
4486	68
275	69
692	69
1151	69
1507	69
1884	69
2170	69
3226	69
3871	69
4420	69
4687	69
340	70
1320	70
1880	70
2493	70
2782	70
3444	70
3585	70
3881	70
4220	70
4459	70
4968	70
444	71
721	71
1035	71
1526	71
1886	71
2307	71
2815	71
3169	71
4157	71
4403	71
4904	71
429	72
977	72
1463	72
1768	72
2055	72
2435	72
2803	72
3275	72
3830	72
4215	72
4964	72
726	73
1025	73
1219	73
1937	73
2573	73
3184	73
3712	73
4126	73
4403	73
4955	73
307	74
1041	74
1521	74
2119	74
2479	74
2737	74
3307	74
3843	74
4166	74
4594	74
4806	74
468	75
872	75
1199	75
1778	75
2078	75
2307	75
2503	75
3192	75
3817	75
4230	75
4643	75
731	76
992	76
1574	76
1925	76
2176	76
2478	76
2812	76
3251	76
4193	76
4498	76
4892	76
457	77
734	77
1206	77
1688	77
2321	77
3127	77
3556	77
4394	77
4929	77
596	78
1347	78
1674	78
1991	78
2549	78
2940	78
3821	78
4312	78
4870	78
224	79
771	79
1216	79
1498	79
1866	79
2341	79
2640	79
3192	79
3858	79
4208	79
4731	79
454	80
731	80
970	80
1153	80
1482	80
1656	80
2502	80
2812	80
3136	80
3666	80
4127	80
4534	80
412	81
724	81
1352	81
1626	81
1923	81
2177	81
2483	81
2828	81
3068	81
3662	81
3992	81
4576	81
323	82
658	82
1073	82
1807	82
2464	82
3059	82
3237	82
3698	82
3980	82
4214	82
4708	82
372	83
1121	83
1585	83
2193	83
2404	83
2840	83
3227	83
3682	83
4441	83
4803	83
730	84
1099	84
1715	84
2161	84
2412	84
2748	84
2997	84
3247	84
3649	84
3947	84
4689	84
375	85
722	85
1337	85
1628	85
1930	85
2653	85
3178	85
3430	85
3815	85
4052	85
4659	85
4934	85
735	86
1215	86
1610	86
2041	86
2362	86
2718	86
3167	86
3483	86
3796	86
4177	86
711	87
1036	87
1270	87
1566	87
2032	87
2444	87
2715	87
3024	87
3404	87
3788	87
4247	87
4526	87
4889	87
266	88
732	88
957	88
1290	88
1637	88
1950	88
2184	88
2508	88
2858	88
3295	88
3688	88
4211	88
4452	88
4699	88
483	89
1021	89
1250	89
1481	89
1925	89
2192	89
2432	89
2853	89
3675	89
3858	89
4153	89
4511	89
4872	89
262	90
637	90
853	90
1197	90
1573	90
2096	90
2625	90
3133	90
3555	90
4015	90
4492	90
238	91
515	91
1007	91
1935	91
2424	91
2632	91
3239	91
3585	91
4053	91
4646	91
424	92
1564	92
1888	92
2169	92
2592	92
2882	92
3260	92
3702	92
4198	92
4562	92
4838	92
430	93
996	93
1318	93
1628	93
2123	93
2373	93
3009	93
3443	93
3812	93
4353	93
4642	93
4891	93
440	94
1116	94
1523	94
1948	94
2635	94
2955	94
3413	94
3897	94
4460	94
745	95
893	95
1213	95
1729	95
2014	95
2491	95
2812	95
3396	95
4201	95
4536	95
276	96
609	96
897	96
1352	96
1640	96
2192	96
2511	96
3197	96
4451	96
4664	96
4985	96
294	97
738	97
1314	97
1558	97
1789	97
1979	97
2431	97
2728	97
3130	97
3352	97
3832	97
4126	97
4573	97
4840	97
347	98
766	98
1239	98
1559	98
1927	98
2171	98
2855	98
3624	98
4161	98
4366	98
4892	98
506	99
971	99
1535	99
1954	99
2400	99
3302	99
3540	99
3947	99
4687	99
794	100
1615	100
1971	100
2443	100
2707	100
3166	100
3589	100
3897	100
4142	100
4417	100
4659	100
4996	100
724	101
1108	101
1622	101
1800	101
2446	101
2930	101
3581	101
3730	101
4231	101
4408	101
769	102
1214	102
1548	102
1819	102
2317	102
2448	102
3041	102
3584	102
3763	102
4669	102
4995	102
371	103
771	103
1516	103
1925	103
2323	103
2661	103
2867	103
3470	103
3713	103
4219	103
4488	103
4832	103
676	104
1032	104
1495	104
1930	104
2420	104
2834	104
3314	104
3647	104
4051	104
4228	104
4721	104
354	105
870	105
1588	105
1943	105
2159	105
2769	105
2973	105
3363	105
3717	105
4506	105
4812	105
352	106
703	106
1077	106
1503	106
1878	106
2553	106
3089	106
3541	106
3822	106
4207	106
4538	106
392	107
1006	107
1320	107
1604	107
2151	107
2581	107
3232	107
3735	107
4659	107
273	108
632	108
892	108
2166	108
2767	108
3089	108
3388	108
3554	108
3963	108
4411	108
4908	108
262	109
534	109
856	109
1426	109
1927	109
2370	109
3094	109
3560	109
4309	109
4733	109
4892	109
390	110
872	110
1194	110
1581	110
1999	110
2343	110
2984	110
3198	110
3562	110
4252	110
4679	110
472	111
1050	111
1953	111
2551	111
2811	111
3195	111
3779	111
4638	111
4893	111
412	112
714	112
1193	112
1678	112
2037	112
2619	112
2728	112
3438	112
3852	112
4126	112
4633	112
4864	112
449	113
813	113
1200	113
1432	113
1739	113
2379	113
2987	113
3308	113
3580	113
3964	113
4167	113
4767	113
301	114
711	114
991	114
1574	114
1860	114
2160	114
2358	114
3368	114
3829	114
4210	114
4548	114
4867	114
493	115
1105	115
1596	115
1918	115
2626	115
3080	115
3502	115
3799	115
4098	115
4416	115
4672	115
4949	115
380	116
726	116
1039	116
1438	116
1836	116
2272	116
2509	116
3072	116
3887	116
4205	116
4934	116
292	117
598	117
1200	117
1925	117
2370	117
2725	117
3511	117
3841	117
4305	117
4710	117
401	118
954	118
1517	118
2140	118
2716	118
3590	118
4185	118
4632	118
349	119
696	119
1006	119
1510	119
1936	119
2303	119
2704	119
3316	119
3660	119
4280	119
4525	119
4907	119
999	120
1258	120
1484	120
1882	120
2371	120
2701	120
3141	120
3603	120
3816	120
4140	120
4467	120
371	121
777	121
1191	121
2151	121
2738	121
3372	121
3645	121
3860	121
4244	121
4428	121
4697	121
426	122
879	122
1363	122
1797	122
2752	122
3248	122
3991	122
4575	122
416	123
656	123
841	123
1673	123
1879	123
2865	123
3175	123
3571	123
4242	123
4398	123
446	124
772	124
1193	124
1464	124
2021	124
2735	124
3565	124
4194	124
4994	124
608	125
1521	125
2258	125
2493	125
3119	125
3481	125
3850	125
4211	125
4663	125
4965	125
325	126
671	126
976	126
1349	126
1966	126
2198	126
2722	126
2985	126
3494	126
3860	126
4936	126
893	127
1110	127
1377	127
1600	127
2472	127
2850	127
3407	127
3928	127
4415	127
4667	127
4911	127
645	128
984	128
1314	128
2016	128
2243	128
2618	128
2939	128
3555	128
3980	128
4655	128
4978	128
609	129
919	129
1670	129
2175	129
2686	129
3113	129
3323	129
3837	129
4184	129
4653	129
404	130
1003	130
1339	130
1599	130
1932	130
2795	130
3188	130
3673	130
4213	130
4633	130
4984	130
320	131
742	131
1065	131
1466	131
1663	131
1983	131
2507	131
2750	131
3140	131
3497	131
3998	131
4146	131
4858	131
397	132
717	132
945	132
1270	132
1537	132
1893	132
2103	132
2417	132
2880	132
3351	132
3558	132
4207	132
4732	132
4975	132
494	133
827	133
1341	133
1528	133
2169	133
2826	133
3276	133
3792	133
4123	133
4533	133
4953	133
498	134
1001	134
1516	134
1854	134
2496	134
3250	134
3870	134
4303	134
4518	134
4901	134
156	135
514	135
1135	135
1625	135
2055	135
2641	135
3087	135
3345	135
3712	135
4054	135
4419	135
428	136
729	136
1227	136
1949	136
2303	136
2731	136
3228	136
3430	136
3993	136
4194	136
4694	136
4968	136
311	137
705	137
1563	137
1841	137
2144	137
2428	137
2824	137
3321	137
3795	137
4017	137
4251	137
4630	137
4963	137
336	138
1027	138
1543	138
2234	138
2746	138
3557	138
4312	138
4726	138
4967	138
956	139
1320	139
1629	139
1974	139
2421	139
2807	139
3371	139
3828	139
4277	139
4619	139
455	140
1037	140
1215	140
1611	140
1937	140
2514	140
2787	140
3375	140
4043	140
4951	140
403	141
951	141
1156	141
1508	141
1775	141
2561	141
2827	141
3139	141
3605	141
4027	141
4470	141
288	142
760	142
1377	142
1527	142
1941	142
2266	142
2681	142
2904	142
3576	142
3934	142
4373	142
4656	142
4954	142
247	143
659	143
1244	143
1594	143
2080	143
2343	143
2610	143
2960	143
3403	143
3603	143
4091	143
4403	143
4861	143
732	144
952	144
1511	144
1896	144
2300	144
2678	144
3304	144
3826	144
4364	144
4826	144
494	145
1120	145
1561	145
1954	145
2698	145
3334	145
3546	145
3998	145
4492	145
327	146
752	146
1108	146
1537	146
2471	146
2789	146
3170	146
3426	146
3826	146
4380	146
4672	146
225	147
761	147
1225	147
1490	147
1853	147
2463	147
3278	147
3583	147
3972	147
4271	147
4523	147
4872	147
452	148
889	148
1469	148
2159	148
2817	148
3328	148
3704	148
4279	148
4963	148
399	149
918	149
1521	149
2180	149
2508	149
2942	149
3409	149
3834	149
4446	149
375	150
548	150
1204	150
1792	150
2082	150
2523	150
3161	150
3590	150
3885	150
4789	150
327	151
998	151
1382	151
1919	151
2622	151
3172	151
3371	151
3828	151
4082	151
4720	151
286	152
751	152
1128	152
1391	152
1902	152
2447	152
2870	152
3273	152
3590	152
3880	152
4639	152
705	153
1069	153
1511	153
1901	153
2956	153
3367	153
3793	153
3991	153
4694	153
343	154
667	154
1273	154
1954	154
2157	154
2481	154
2811	154
3447	154
3704	154
3996	154
4241	154
4629	154
667	155
1035	155
1477	155
1990	155
2336	155
2553	155
2802	155
2940	155
3586	155
4480	155
4903	155
258	156
721	156
1094	156
1474	156
1877	156
2037	156
2445	156
3376	156
3599	156
3948	156
4224	156
399	157
643	157
1038	157
1516	157
2154	157
2896	157
3582	157
4150	157
4635	157
911	158
1469	158
1885	158
2523	158
2866	158
3833	158
4221	158
4507	158
4911	158
356	159
717	159
1202	159
1785	159
2089	159
2450	159
2734	159
3116	159
3312	159
3603	159
4129	159
4626	159
355	160
711	160
1162	160
1559	160
1941	160
2256	160
2447	160
2771	160
3715	160
3897	160
4256	160
4598	160
214	161
547	161
1184	161
1544	161
1926	161
2516	161
2850	161
3564	161
3729	161
4182	161
4564	161
478	162
734	162
1016	162
1270	162
1555	162
1912	162
2209	162
2754	162
3195	162
3398	162
4247	162
4627	162
406	163
773	163
1498	163
1781	163
2325	163
2614	163
3120	163
3455	163
3844	163
4231	163
4662	163
675	164
1010	164
1213	164
1732	164
2351	164
2791	164
3197	164
3565	164
4276	164
4680	164
494	165
828	165
1328	165
1572	165
1906	165
2196	165
2613	165
2875	165
3185	165
3455	165
3972	165
4325	165
4629	165
4975	165
440	166
816	166
1249	166
1626	166
1978	166
2417	166
2869	166
3368	166
3686	166
4002	166
4207	166
4993	166
462	167
728	167
1113	167
1525	167
2100	167
2951	167
3265	167
3804	167
4277	167
4977	167
259	168
426	168
870	168
1530	168
1873	168
2211	168
2477	168
3098	168
3496	168
3802	168
4404	168
500	169
764	169
1067	169
1594	169
1942	169
2449	169
2695	169
2957	169
3233	169
3459	169
4179	169
4803	169
723	170
1034	170
1612	170
1933	170
2157	170
2506	170
2903	170
3306	170
3660	170
4095	170
4499	170
4924	170
321	171
699	171
1429	171
2173	171
2411	171
2737	171
3135	171
3489	171
3777	171
4226	171
4731	171
398	172
728	172
939	172
1478	172
1953	172
2167	172
2627	172
2963	172
3359	172
3592	172
3882	172
4199	172
4443	172
4936	172
422	173
816	173
1136	173
1595	173
1878	173
2328	173
2847	173
3101	173
3689	173
3971	173
4446	173
4893	173
274	174
534	174
1039	174
1195	174
1738	174
2114	174
2587	174
3210	174
3546	174
3954	174
4187	174
4596	174
4919	174
338	175
792	175
1064	175
1458	175
1640	175
2433	175
2765	175
3411	175
3634	175
3996	175
4882	175
277	176
866	176
1242	176
1533	176
1886	176
2168	176
2419	176
2746	176
3449	176
3802	176
4410	176
4799	176
488	177
1478	177
1881	177
2228	177
2612	177
3143	177
3348	177
4187	177
4639	177
4981	177
777	178
1091	178
2071	178
2464	178
2746	178
3159	178
3466	178
3742	178
4152	178
4616	178
4945	178
214	179
655	179
808	179
1168	179
1462	179
1829	179
2143	179
3008	179
3485	179
3823	179
4118	179
4421	179
4633	179
4936	179
657	180
1473	180
1739	180
2194	180
2479	180
3135	180
3320	180
3613	180
3874	180
4241	180
4641	180
4918	180
239	181
706	181
1186	181
1802	181
2741	181
3291	181
3616	181
4111	181
4594	181
4902	181
238	182
553	182
1128	182
1430	182
1804	182
2494	182
2796	182
3095	182
3498	182
3971	182
4387	182
4896	182
147	183
388	183
769	183
1505	183
1862	183
2809	183
3329	183
3662	183
4141	183
4723	183
431	184
1026	184
1467	184
1927	184
2237	184
2876	184
3157	184
3525	184
4232	184
4695	184
275	185
687	185
969	185
1571	185
1963	185
2507	185
2747	185
3116	185
3553	185
3811	185
4217	185
4640	185
415	186
891	186
1294	186
2504	186
2758	186
3220	186
3663	186
3881	186
4151	186
4974	186
673	187
959	187
1588	187
1864	187
2156	187
2578	187
2787	187
3075	187
3327	187
3732	187
4447	187
4916	187
448	188
791	188
1124	188
1485	188
2000	188
2490	188
2814	188
3174	188
3380	188
3593	188
4035	188
4526	188
4977	188
358	189
1169	189
1526	189
1894	189
2418	189
2906	189
3306	189
3798	189
4308	189
4644	189
718	190
1045	190
1645	190
2403	190
2807	190
3584	190
4137	190
4436	190
687	191
1234	191
1504	191
1887	191
2186	191
2447	191
2543	191
2949	191
3582	191
3916	191
4526	191
4789	191
686	192
992	192
1584	192
1893	192
2490	192
2875	192
3576	192
4195	192
4695	192
265	193
596	193
751	193
1409	193
1941	193
2980	193
3354	193
3669	193
4148	193
4510	193
4877	193
570	194
959	194
1372	194
1599	194
2022	194
2486	194
2839	194
3276	194
3590	194
3841	194
4367	194
4769	194
260	195
873	195
1188	195
1870	195
2369	195
2901	195
3370	195
3834	195
4412	195
4709	195
1099	196
1544	196
2551	196
2829	196
3221	196
3546	196
4193	196
4680	196
142	197
431	197
722	197
1063	197
1618	197
1890	197
2391	197
2512	197
2765	197
3634	197
4194	197
4869	197
376	198
1099	198
1546	198
1909	198
2324	198
2768	198
3305	198
4094	198
4387	198
4645	198
4960	198
353	199
689	199
974	199
1917	199
2624	199
3185	199
3559	199
3823	199
4401	199
408	200
846	200
1166	200
1681	200
2158	200
2935	200
3260	200
3493	200
3826	200
4331	200
4711	200
420	201
858	201
1485	201
1644	201
1896	201
2161	201
2832	201
3350	201
3794	201
4183	201
4352	201
312	202
766	202
1012	202
1512	202
1897	202
2381	202
2892	202
3261	202
3601	202
3949	202
4198	202
4625	202
319	203
558	203
1011	203
1810	203
2151	203
2355	203
2765	203
2975	203
3415	203
4138	203
4419	203
4654	203
338	204
819	204
1104	204
1409	204
1811	204
2061	204
2740	204
2923	204
3258	204
3555	204
4084	204
4581	204
4822	204
412	205
915	205
1200	205
1615	205
1934	205
2244	205
2804	205
3327	205
3601	205
4339	205
4905	205
438	206
716	206
1015	206
1479	206
1927	206
2138	206
2557	206
2946	206
3169	206
3555	206
4000	206
4961	206
262	207
696	207
1077	207
1543	207
2031	207
2487	207
2760	207
3683	207
4139	207
4883	207
285	208
704	208
1105	208
1518	208
2371	208
3071	208
3482	208
3790	208
4238	208
4426	208
324	209
832	209
1232	209
1934	209
2153	209
2539	209
2934	209
3500	209
3711	209
4076	209
428	210
809	210
1643	210
2320	210
3078	210
3566	210
3838	210
4254	210
4724	210
440	211
1374	211
1549	211
2893	211
3581	211
4520	211
4729	211
287	212
709	212
1067	212
1490	212
1712	212
1893	212
2111	212
2745	212
3052	212
3787	212
4283	212
4719	212
206	213
447	213
1071	213
1559	213
1965	213
2433	213
2940	213
3388	213
3801	213
4236	213
578	214
1212	214
1671	214
2159	214
2799	214
3252	214
3677	214
3972	214
4341	214
4931	214
365	215
751	215
1033	215
1389	215
1893	215
2607	215
3271	215
3689	215
3984	215
4549	215
379	216
688	216
908	216
1464	216
1889	216
2301	216
2885	216
3121	216
3477	216
3849	216
4392	216
4654	216
4972	216
370	217
672	217
1080	217
1587	217
1812	217
2195	217
2711	217
3194	217
3572	217
4059	217
4836	217
402	218
883	218
1078	218
1492	218
1898	218
2470	218
2833	218
3349	218
3677	218
4199	218
4735	218
558	219
1006	219
1235	219
1611	219
2092	219
2370	219
3088	219
3712	219
4394	219
4947	219
321	220
861	220
1165	220
1469	220
1803	220
1984	220
2593	220
2886	220
3135	220
4155	220
4356	220
4678	220
363	221
818	221
1273	221
1911	221
2414	221
2896	221
3159	221
3561	221
3892	221
580	222
1117	222
1469	222
1978	222
2334	222
2776	222
3269	222
3552	222
4167	222
4399	222
4980	222
158	223
452	223
1085	223
1369	223
1923	223
2799	223
3458	223
3841	223
4643	223
4959	223
415	224
735	224
1126	224
1510	224
1826	224
2439	224
2586	224
3091	224
3833	224
4054	224
4342	224
4914	224
262	225
538	225
975	225
1251	225
1587	225
2146	225
2805	225
3866	225
4282	225
4655	225
4955	225
342	226
772	226
960	226
1573	226
1934	226
2249	226
2512	226
3197	226
3600	226
4304	226
4816	226
278	227
701	227
1068	227
1358	227
1905	227
2259	227
2815	227
3309	227
3586	227
4273	227
4971	227
409	228
755	228
1084	228
1804	228
2481	228
2783	228
3241	228
3737	228
4226	228
4496	228
4941	228
392	229
727	229
1428	229
1829	229
2303	229
3175	229
3593	229
3788	229
4617	229
273	230
670	230
1057	230
1575	230
2275	230
2634	230
3010	230
3282	230
3951	230
4072	230
4597	230
4960	230
629	231
1073	231
1597	231
2394	231
2726	231
3631	231
3854	231
4138	231
4659	231
313	232
962	232
1260	232
1870	232
2115	232
2499	232
2823	232
3313	232
4205	232
4556	232
478	233
722	233
991	233
1476	233
1867	233
2122	233
2620	233
3524	233
3838	233
4195	233
257	234
580	234
875	234
1155	234
1734	234
2530	234
2952	234
3415	234
3996	234
4687	234
1005	235
1635	235
2528	235
2771	235
3145	235
3334	235
3690	235
4177	235
4679	235
4815	235
397	236
802	236
1175	236
1777	236
2101	236
2479	236
3079	236
3300	236
3680	236
4230	236
4432	236
4695	236
4939	236
212	237
447	237
865	237
1559	237
1758	237
2409	237
3260	237
3574	237
3825	237
4181	237
4522	237
350	238
672	238
1124	238
1927	238
2137	238
2582	238
2866	238
3295	238
3541	238
3864	238
4188	238
4588	238
4859	238
455	239
888	239
1150	239
1433	239
1895	239
2654	239
2976	239
3477	239
3588	239
3841	239
4140	239
4429	239
4733	239
4945	239
393	240
815	240
1580	240
1966	240
2496	240
2834	240
3213	240
4231	240
4670	240
434	241
940	241
1650	241
1965	241
2273	241
2555	241
2986	241
3496	241
3781	241
3971	241
4392	241
4734	241
370	242
990	242
1646	242
2064	242
2407	242
3104	242
3562	242
3951	242
4425	242
348	243
777	243
1039	243
1476	243
1812	243
1921	243
2441	243
2923	243
3276	243
3479	243
3991	243
4191	243
4800	243
268	244
408	244
706	244
1236	244
1505	244
1882	244
2521	244
2748	244
3350	244
3810	244
4244	244
4452	244
4710	244
4958	244
551	245
881	245
1511	245
1733	245
2098	245
2448	245
2761	245
3273	245
3488	245
3801	245
4196	245
4542	245
4741	245
602	246
898	246
1371	246
1917	246
2139	246
2748	246
3185	246
3481	246
3686	246
4141	246
4462	246
4835	246
402	247
880	247
1204	247
1677	247
2115	247
2405	247
2635	247
2849	247
3186	247
3687	247
3861	247
4102	247
4423	247
4949	247
312	248
732	248
1271	248
1833	248
2151	248
2615	248
3180	248
3520	248
4044	248
4354	248
4908	248
350	249
768	249
1374	249
1803	249
2174	249
2682	249
3134	249
3365	249
3700	249
4039	249
4316	249
4726	249
943	250
1529	250
2021	250
2490	250
2786	250
3235	250
3584	250
4203	250
4541	250
4921	250
318	251
775	251
945	251
1365	251
1882	251
2459	251
2877	251
3699	251
4611	251
294	252
748	252
1014	252
1282	252
1950	252
2821	252
3557	252
3854	252
4204	252
4459	252
4908	252
408	253
843	253
1106	253
1477	253
1868	253
2124	253
2435	253
3125	253
3566	253
4182	253
4845	253
353	254
937	254
1159	254
1544	254
1790	254
1943	254
2530	254
2781	254
3179	254
3434	254
3704	254
4290	254
4634	254
422	255
744	255
1217	255
1455	255
1823	255
2368	255
2685	255
3022	255
3218	255
3668	255
3857	255
4400	255
4711	255
497	256
1184	256
1496	256
1872	256
2524	256
2792	256
3246	256
3554	256
3781	256
4347	256
4671	256
4897	256
1004	257
1587	257
1910	257
2576	257
2996	257
3598	257
4002	257
4559	257
382	258
824	258
1259	258
1559	258
1876	258
2129	258
2365	258
2852	258
3373	258
3710	258
4301	258
4677	258
388	259
979	259
1602	259
2138	259
2671	259
3128	259
3679	259
4386	259
4843	259
406	260
614	260
1035	260
1222	260
1604	260
1878	260
2319	260
2492	260
2894	260
3388	260
3896	260
4242	260
4408	260
4635	260
705	261
991	261
1465	261
1581	261
2547	261
3124	261
3385	261
3576	261
4135	261
4463	261
420	262
874	262
1497	262
2190	262
2533	262
2732	262
3190	262
3959	262
4605	262
407	263
716	263
1513	263
2479	263
2786	263
2979	263
3232	263
3478	263
